20180226 150600;1521.53;1522.43;1520.5;1521.32;26200
20180226 150700;1520.8;1522.84;1520.8;1521.82;16400
20180226 150800;1522.04;1522.67;1521.51;1522.24;10700
20180226 150900;1522.31;1522.31;1520.15;1520.48;12900
20180226 151000;1520.17;1521.1;1518.55;1518.81;29000
20180226 151100;1518.92;1519;1517.15;1517.92;27900
20180226 151200;1517.97;1518.41;1517;1517;12600
20180226 151300;1517.14;1518.14;1517.07;1518.02;10200
20180226 151400;1517.94;1518;1517;1517.01;7500
20180226 151500;1517.02;1517.14;1515.36;1515.5;24300
20180226 151600;1516;1516.09;1514.5;1515.28;19600
20180226 151700;1515.46;1515.5;1514.02;1515.07;24600
20180226 151800;1515.08;1516.59;1514.81;1516.42;21400
20180226 151900;1516.2;1517.73;1515.82;1517.63;15100
20180226 152000;1517.45;1517.45;1516.78;1517.14;5500
20180226 152100;1517.27;1517.27;1516;1516.78;10000
20180226 152200;1516.81;1518.38;1516.81;1518.22;12300
20180226 152300;1518.07;1519.2;1518.07;1518.53;28400
20180226 152400;1518.86;1518.93;1518.13;1518.78;5500
20180226 152500;1518.47;1518.78;1518;1518;7200
20180226 152600;1518.05;1519.57;1518.05;1519.11;19400
20180226 152700;1518.97;1519.17;1516;1516.44;20600
20180226 152800;1516;1516.73;1515.09;1515.6;7800
20180226 152900;1515.65;1515.96;1515;1515.19;5800
20180226 153000;1515.66;1515.7;1514.61;1515.11;8800
20180226 153100;1515.1;1515.36;1514.61;1514.76;10500
20180226 153200;1514.82;1515.05;1513.61;1513.87;10000
20180226 153300;1514.22;1514.87;1512.76;1513.21;37600
20180226 153400;1513.14;1513.65;1512.6;1513.37;9100
20180226 153500;1513.15;1513.85;1512.75;1512.75;6300
20180226 153600;1512.7;1515.36;1512.7;1514.59;12300
20180226 153700;1514.46;1514.46;1513.5;1514.27;4000
20180226 153800;1513.78;1515;1513.78;1514.44;7700
20180226 153900;1514.38;1516.26;1514.08;1516.26;21400
20180226 154000;1515.84;1517;1515.67;1517;10600
20180226 154100;1517;1517.75;1516.25;1516.54;8400
20180226 154200;1516.48;1516.93;1516.26;1516.93;6700
20180226 154300;1516.9;1517.38;1516.29;1517.15;8900
20180226 154400;1517.21;1517.21;1516.15;1516.7;3400
20180226 154500;1516.8;1517;1516.44;1516.44;5500
20180226 154600;1516.54;1517.25;1516.47;1516.47;4000
20180226 154700;1516.18;1516.5;1515.64;1516.1;3300
20180226 154800;1515.7;1516.34;1514.45;1514.45;6700
20180226 154900;1515.2;1516.57;1515.2;1516.57;2400
20180226 155000;1516.32;1516.75;1516.24;1516.63;4000
20180226 155100;1516.21;1516.4;1515.35;1515.56;5000
20180226 155200;1515.58;1515.86;1514.62;1514.62;5400
20180226 155300;1514.89;1515.87;1514.84;1515.5;4100
20180226 155400;1515.33;1516.94;1515.13;1516.94;4600
20180226 155500;1517;1517.19;1516.24;1516.81;21800
20180226 155600;1516.76;1517.82;1516;1516.13;8100
20180226 155700;1516.2;1516.96;1516;1516.85;4200
20180226 155800;1516.74;1517.1;1516.36;1516.96;1600
20180226 155900;1516.94;1517.05;1516.43;1516.74;1700
20180226 160000;1516.52;1516.73;1516;1516.73;2400
20180226 160100;1516.21;1516.21;1515.11;1515.97;4300
20180226 160200;1516.38;1517.96;1516.2;1517.96;10700
20180226 160300;1517.96;1518.35;1517.32;1518.02;7500
20180226 160400;1518.1;1518.22;1517.26;1518.12;8500
20180226 160500;1518;1518.17;1517.86;1517.97;1900
20180226 160600;1518.04;1518.2;1517.39;1517.39;4300
20180226 160700;1517.47;1517.81;1517.2;1517.7;3100
20180226 160800;1517.91;1518.35;1517.78;1518.24;6400
20180226 160900;1518.31;1519.75;1518.31;1519.26;9500
20180226 161000;1519.35;1520.99;1519.02;1520.2;17000
20180226 161100;1520.01;1521.15;1519.7;1520.97;6900
20180226 161200;1520.9;1521.9;1520.66;1521.36;12900
20180226 161300;1521.02;1521.02;1519;1519.74;8200
20180226 161400;1519.52;1519.73;1518.76;1519;7600
20180226 161500;1519.13;1519.69;1518.91;1519.19;4500
20180226 161600;1519.29;1519.52;1517.54;1518.21;6800
20180226 161700;1518.23;1518.85;1517.95;1518.56;3600
20180226 161800;1518.78;1520.48;1518.78;1520.37;6400
20180226 161900;1520.38;1521.09;1519.94;1520.53;5500
20180226 162000;1520.35;1521.44;1520;1520.81;5600
20180226 162100;1520.5;1520.5;1519.62;1520.41;6300
20180226 162200;1519.91;1520.34;1519.38;1519.75;4100
20180226 162300;1519.29;1519.76;1519.02;1519.47;1800
20180226 162400;1519.45;1519.57;1519.18;1519.29;3800
20180226 162500;1519.28;1519.32;1518.75;1518.77;10400
20180226 162600;1519.03;1519.12;1518.42;1518.71;5600
20180226 162700;1518.9;1519.17;1518.71;1519.17;10500
20180226 162800;1519.19;1519.5;1518.92;1519.09;2200
20180226 162900;1519.23;1519.9;1519.2;1519.45;5800
20180226 163000;1519.5;1519.91;1519.41;1519.9;5000
20180226 163100;1519.55;1519.99;1519.04;1519.24;5400
20180226 163200;1519.23;1520.25;1519.23;1520.16;5600
20180226 163300;1520.29;1520.45;1520.02;1520.2;3200
20180226 163400;1520.48;1521;1520.42;1520.6;10200
20180226 163500;1520.11;1520.6;1519.55;1519.84;7500
20180226 163600;1520.02;1520.2;1519.59;1520.05;2400
20180226 163700;1520.03;1520.14;1519.25;1519.25;2600
20180226 163800;1519.62;1519.96;1519.27;1519.27;4100
20180226 163900;1519.27;1519.99;1519.26;1519.76;3000
20180226 164000;1520;1520.5;1519.91;1519.91;10000
20180226 164100;1519.95;1520.22;1519.64;1519.81;1600
20180226 164200;1519.84;1520.34;1519.34;1519.89;2800
20180226 164300;1519.92;1520.16;1519.65;1519.82;3800
20180226 164400;1520;1520.16;1519.73;1519.73;3700
20180226 164500;1519.78;1519.82;1519.33;1519.56;4900
20180226 164600;1519.53;1520;1519.53;1520;1500
20180226 164700;1519.83;1520.34;1519.74;1520.23;4300
20180226 164800;1520.32;1520.36;1519.82;1520.36;2100
20180226 164900;1520.5;1520.5;1519.57;1519.57;4500
20180226 165000;1519.68;1519.84;1519.28;1519.28;3200
20180226 165100;1519.48;1520.14;1519.38;1519.73;2300
20180226 165200;1519.63;1519.75;1518.5;1518.73;7700
20180226 165300;1518.53;1518.53;1517.61;1518.06;7600
20180226 165400;1518.1;1518.78;1518.02;1518.76;5900
20180226 165500;1518.4;1518.55;1518;1518.11;2800
20180226 165600;1518.04;1519.23;1517.99;1519.23;4900
20180226 165700;1519.05;1519.17;1518.65;1518.65;4700
20180226 165800;1518.65;1518.65;1518.17;1518.17;2800
20180226 165900;1518.36;1518.41;1517.69;1517.79;3000
20180226 170000;1517.88;1518.04;1517.27;1517.7;4800
20180226 170100;1517.89;1518.33;1517.89;1518.07;3700
20180226 170200;1517.88;1518.64;1517.88;1518.36;4300
20180226 170300;1518.51;1518.8;1518.04;1518.29;3400
20180226 170400;1518.5;1518.89;1518.11;1518.64;2900
20180226 170500;1518.59;1518.59;1517.56;1517.56;2400
20180226 170600;1517.91;1518.3;1517.51;1517.75;5000
20180226 170700;1518.26;1518.26;1517.77;1518.06;1800
20180226 170800;1518;1518.69;1517.8;1518.36;4600
20180226 170900;1518.5;1518.7;1518.01;1518.23;7900
20180226 171000;1518.46;1518.46;1517.34;1517.64;10000
20180226 171100;1517.79;1517.86;1517.06;1517.47;4600
20180226 171200;1517.5;1517.54;1517.05;1517.11;5700
20180226 171300;1517.28;1518;1516.36;1516.36;8900
20180226 171400;1516.36;1517;1516.17;1517;6600
20180226 171500;1516.9;1517;1516.45;1516.45;4500
20180226 171600;1516.37;1516.37;1515.5;1515.99;10600
20180226 171700;1515.9;1516.36;1515.88;1515.93;3300
20180226 171800;1516.2;1516.85;1516.01;1516.6;2400
20180226 171900;1516.85;1516.85;1516.11;1516.75;6700
20180226 172000;1516.63;1517.29;1516.62;1517.23;7000
20180226 172100;1517.32;1518.25;1517.32;1518.04;9800
20180226 172200;1518.04;1518.5;1517.4;1517.4;5500
20180226 172300;1517.51;1517.68;1517.39;1517.59;1500
20180226 172400;1518.03;1518.4;1517.39;1517.8;3500
20180226 172500;1517.8;1517.92;1517.61;1517.66;1500
20180226 172600;1517.86;1517.92;1517.48;1517.6;2400
20180226 172700;1517.5;1517.78;1516.73;1517.14;3000
20180226 172800;1516.88;1517.24;1516.88;1517.13;1000
20180226 172900;1517.22;1518.34;1517.18;1517.98;9300
20180226 173000;1517.67;1518.34;1517.65;1518.01;4100
20180226 173100;1518.07;1518.37;1517.96;1518.07;2600
20180226 173200;1518.06;1518.06;1517.14;1517.26;2300
20180226 173300;1517.26;1517.43;1516.91;1517.1;2400
20180226 173400;1517.09;1517.39;1517.07;1517.26;2200
20180226 173500;1517.24;1517.25;1516.57;1516.65;10800
20180226 173600;1516.63;1516.75;1515.74;1516.13;5700
20180226 173700;1515.95;1516.29;1515.67;1516.29;5200
20180226 173800;1516.39;1516.81;1516.13;1516.81;3100
20180226 173900;1516.57;1517.24;1516.45;1517.13;3100
20180226 174000;1517.16;1517.27;1516.42;1516.55;1000
20180226 174100;1516.91;1516.91;1516.2;1516.49;2200
20180226 174200;1516.49;1516.61;1515.85;1516.2;4200
20180226 174300;1516.22;1516.22;1515.8;1516.16;2900
20180226 174400;1516.17;1516.94;1516.17;1516.77;2300
20180226 174500;1516.89;1517.19;1516.78;1517.19;4500
20180226 174600;1517.2;1517.5;1516.84;1517.38;7600
20180226 174700;1517.13;1517.66;1515.81;1516.21;10000
20180226 174800;1516;1516.25;1516;1516.25;600
20180226 174900;1516.24;1516.64;1516.24;1516.64;2600
20180226 175000;1516.41;1517.49;1516.41;1517.2;3900
20180226 175100;1517.58;1518.1;1517.58;1517.99;6200
20180226 175200;1518.2;1518.39;1517.67;1517.73;2400
20180226 175300;1517.87;1518;1517.58;1517.67;6600
20180226 175400;1517.88;1518.1;1517.86;1517.94;3200
20180226 175500;1517.87;1517.88;1517.69;1517.88;400
20180226 175600;1518.2;1518.48;1518;1518.48;3000
20180226 175700;1518.24;1518.33;1517.57;1518.08;4900
20180226 175800;1518.26;1518.8;1517.88;1518.8;7500
20180226 175900;1518.25;1519.09;1518.21;1519.02;3500
20180226 180000;1518.63;1518.9;1518.43;1518.86;2800
20180226 180100;1519.03;1519.43;1518.57;1519.22;6100
20180226 180200;1519.22;1519.22;1518.54;1519;3000
20180226 180300;1519;1519.28;1518.64;1519;3700
20180226 180400;1519.29;1519.48;1519;1519.36;2600
20180226 180500;1519.18;1519.4;1519.18;1519.4;900
20180226 180600;1519.48;1519.66;1518.01;1518.01;2400
20180226 180700;1518.07;1518.07;1517.35;1517.53;4400
20180226 180800;1517.52;1518.15;1516.17;1516.81;6800
20180226 180900;1516.79;1517.41;1516.62;1516.62;3300
20180226 181000;1516.56;1517;1516;1517;4900
20180226 181100;1516.73;1516.79;1516.32;1516.32;2700
20180226 181200;1516.43;1516.67;1516.22;1516.67;3700
20180226 181300;1516.61;1516.67;1515.64;1515.72;3700
20180226 181400;1515.71;1516.02;1514.13;1514.78;20300
20180226 181500;1514.25;1515.65;1514.25;1515.51;3700
20180226 181600;1515.45;1515.45;1514.79;1515.25;1000
20180226 181700;1515.15;1515.78;1515.15;1515.78;1300
20180226 181800;1516.1;1516.87;1516;1516.49;3900
20180226 181900;1516.47;1516.58;1515.61;1516.29;3300
20180226 182000;1516.04;1516.29;1515.91;1516.08;3300
20180226 182100;1516.08;1516.41;1515.83;1516.02;3300
20180226 182200;1516.2;1516.78;1516.2;1516.78;700
20180226 182300;1516.73;1516.73;1516.3;1516.32;1100
20180226 182400;1516.5;1516.71;1516.46;1516.71;1700
20180226 182500;1516.47;1516.48;1515.83;1515.83;3400
20180226 182600;1515.79;1515.91;1515.51;1515.86;1000
20180226 182700;1515.47;1516.11;1515.37;1515.7;4500
20180226 182800;1515.43;1515.92;1515.02;1515.56;3900
